Sr.No.,Symbol,Series,Normal Eligibility,Recall Eligibility,Repay Eligibility,Market Type
3949,BSLSENETFG,12,E,E,E,N
3950,BSLSENETFG,X1,E,E,E,N
3951,BSLSENETFG,X2,E,E,E,N
3952,BSLSENETFG,X3,E,E,E,N
3953,BSLSENETFG,X4,E,E,E,N
3954,BSLSENETFG,X5,E,E,E,N
3955,BSLSENETFG,X6,E,E,E,N
3956,BSLSENETFG,X7,E,E,E,N
3957,BSLSENETFG,X8,E,E,E,N
3958,BSLSENETFG,X9,E,E,E,N
3959,BSLSENETFG,XD,E,E,E,N
3960,BSLSENETFG,XN,E,E,E,N
3961,BSLSENETFG,XO,E,E,E,N
3962,BSOFT,01,E,E,E,N
3963,BSOFT,02,E,E,E,N
3964,BSOFT,03,E,E,E,N
3965,BSOFT,04,E,E,E,N
3966,BSOFT,05,E,E,E,N
3967,BSOFT,06,E,E,E,N
3968,BSOFT,07,E,E,E,N
3969,BSOFT,08,E,E,E,N
3970,BSOFT,09,E,E,E,N
3971,BSOFT,10,E,E,E,N
3972,BSOFT,11,E,E,E,N
3973,BSOFT,12,E,E,E,N
3974,BSOFT,X1,E,E,E,N
3975,BSOFT,X2,E,E,E,N
3976,BSOFT,X3,E,E,E,N
3977,BSOFT,X4,E,E,E,N
3978,BSOFT,X5,E,E,E,N
3979,BSOFT,X6,E,E,E,N
3980,BSOFT,X7,E,E,E,N
3981,BSOFT,X8,E,E,E,N
3982,BSOFT,X9,E,E,E,N
3983,BSOFT,XD,E,E,E,N
3984,BSOFT,XN,E,E,E,N
3985,BSOFT,XO,E,E,E,N
3986,CAMPUS,01,E,E,E,N
3987,CAMPUS,02,E,E,E,N
3988,CAMPUS,03,E,E,E,N
3989,CAMPUS,04,E,E,E,N
3990,CAMPUS,05,E,E,E,N
3991,CAMPUS,06,E,E,E,N
3992,CAMPUS,07,E,E,E,N
3993,CAMPUS,08,E,E,E,N
3994,CAMPUS,09,E,E,E,N
3995,CAMPUS,10,E,E,E,N
3996,CAMPUS,11,E,E,E,N
3997,CAMPUS,12,E,E,E,N
3998,CAMPUS,X1,E,E,E,N
3999,CAMPUS,X2,E,E,E,N
4000,CAMPUS,X3,E,E,E,N
4001,CAMPUS,X4,E,E,E,N
4002,CAMPUS,X5,E,E,E,N
4003,CAMPUS,X6,E,E,E,N
4004,CAMPUS,X7,E,E,E,N
4005,CAMPUS,X8,E,E,E,N
4006,CAMPUS,X9,E,E,E,N
4007,CAMPUS,XD,E,E,E,N
4008,CAMPUS,XN,E,E,E,N
4009,CAMPUS,XO,E,E,E,N
4010,CAMS,01,E,E,E,N
4011,CAMS,02,E,E,E,N
4012,CAMS,03,E,E,E,N
4013,CAMS,04,E,E,E,N
4014,CAMS,05,E,E,E,N
4015,CAMS,06,E,E,E,N
4016,CAMS,07,E,E,E,N
4017,CAMS,08,E,E,E,N
4018,CAMS,09,E,E,E,N
4019,CAMS,10,E,E,E,N
4020,CAMS,11,E,E,E,N
4021,CAMS,12,E,E,E,N
4022,CAMS,X1,E,E,E,N
4023,CAMS,X2,E,E,E,N
4024,CAMS,X3,E,E,E,N
4025,CAMS,X4,E,E,E,N
4026,CAMS,X5,E,E,E,N
4027,CAMS,X6,E,E,E,N
4028,CAMS,X7,E,E,E,N
4029,CAMS,X8,E,E,E,N
4030,CAMS,X9,E,E,E,N
4031,CAMS,XD,E,E,E,N
4032,CAMS,XN,E,E,E,N
4033,CAMS,XO,E,E,E,N
4034,CANBK,01,E,E,E,N
4035,CANBK,02,E,E,E,N
4036,CANBK,03,E,E,E,N
4037,CANBK,04,E,E,E,N
4038,CANBK,05,E,E,E,N
4039,CANBK,06,E,E,E,N
4040,CANBK,07,E,E,E,N
4041,CANBK,08,E,E,E,N
4042,CANBK,09,E,E,E,N
4043,CANBK,10,E,E,E,N
4044,CANBK,11,E,E,E,N
4045,CANBK,12,E,E,E,N
4046,CANBK,X1,E,E,E,N
4047,CANBK,X2,E,E,E,N
4048,CANBK,X3,E,E,E,N
4049,CANBK,X4,E,E,E,N
4050,CANBK,X5,E,E,E,N
4051,CANBK,X6,E,E,E,N
4052,CANBK,X7,E,E,E,N
4053,CANBK,X8,E,E,E,N
4054,CANBK,X9,E,E,E,N
4055,CANBK,XD,E,E,E,N
4056,CANBK,XN,E,E,E,N
4057,CANBK,XO,E,E,E,N
4058,CANFINHOME,01,E,E,E,N
4059,CANFINHOME,02,E,E,E,N
4060,CANFINHOME,03,E,E,E,N
4061,CANFINHOME,04,E,E,E,N
4062,CANFINHOME,05,E,E,E,N
4063,CANFINHOME,06,E,E,E,N
4064,CANFINHOME,07,E,E,E,N
4065,CANFINHOME,08,E,E,E,N
4066,CANFINHOME,09,E,E,E,N
4067,CANFINHOME,10,E,E,E,N
4068,CANFINHOME,11,E,E,E,N
4069,CANFINHOME,12,E,E,E,N
4070,CANFINHOME,X1,E,E,E,N
4071,CANFINHOME,X2,E,E,E,N
4072,CANFINHOME,X3,E,E,E,N
4073,CANFINHOME,X4,E,E,E,N
4074,CANFINHOME,X5,E,E,E,N
4075,CANFINHOME,X6,E,E,E,N
4076,CANFINHOME,X7,E,E,E,N
4077,CANFINHOME,X8,E,E,E,N
4078,CANFINHOME,X9,E,E,E,N
4079,CANFINHOME,XD,E,E,E,N
4080,CANFINHOME,XN,E,E,E,N
4081,CANFINHOME,XO,E,E,E,N
4082,CAPACITE,01,E,E,E,N
4083,CAPACITE,02,E,E,E,N
4084,CAPACITE,03,E,E,E,N
4085,CAPACITE,04,E,E,E,N
4086,CAPACITE,05,E,E,E,N
4087,CAPACITE,06,E,E,E,N
4088,CAPACITE,07,E,E,E,N
4089,CAPACITE,08,E,E,E,N
4090,CAPACITE,09,E,E,E,N
4091,CAPACITE,10,E,E,E,N
4092,CAPACITE,11,E,E,E,N
4093,CAPACITE,12,E,E,E,N
4094,CAPACITE,X1,E,E,E,N
4095,CAPACITE,X2,E,E,E,N
4096,CAPACITE,X3,E,E,E,N
4097,CAPACITE,X4,E,E,E,N
4098,CAPACITE,X5,E,E,E,N
4099,CAPACITE,X6,E,E,E,N
4100,CAPACITE,X7,E,E,E,N
4101,CAPACITE,X8,E,E,E,N
4102,CAPACITE,X9,E,E,E,N
4103,CAPACITE,XD,E,E,E,N
4104,CAPACITE,XN,E,E,E,N
4105,CAPACITE,XO,E,E,E,N
4106,CAPLIPOINT,01,E,E,E,N
4107,CAPLIPOINT,02,E,E,E,N
4108,CAPLIPOINT,03,E,E,E,N
4109,CAPLIPOINT,04,E,E,E,N
4110,CAPLIPOINT,05,E,E,E,N
4111,CAPLIPOINT,06,E,E,E,N
4112,CAPLIPOINT,07,E,E,E,N
4113,CAPLIPOINT,08,E,E,E,N
4114,CAPLIPOINT,09,E,E,E,N
4115,CAPLIPOINT,10,E,E,E,N
4116,CAPLIPOINT,11,E,E,E,N
4117,CAPLIPOINT,12,E,E,E,N
4118,CAPLIPOINT,X1,E,E,E,N
4119,CAPLIPOINT,X2,E,E,E,N
4120,CAPLIPOINT,X3,E,E,E,N
4121,CAPLIPOINT,X4,E,E,E,N
4122,CAPLIPOINT,X5,E,E,E,N
4123,CAPLIPOINT,X6,E,E,E,N
4124,CAPLIPOINT,X7,E,E,E,N
4125,CAPLIPOINT,X8,E,E,E,N
4126,CAPLIPOINT,X9,E,E,E,N
4127,CAPLIPOINT,XD,E,E,E,N
4128,CAPLIPOINT,XN,E,E,E,N
4129,CAPLIPOINT,XO,E,E,E,N
4130,CARBORUNIV,01,E,E,E,N
4131,CARBORUNIV,02,E,E,E,N
4132,CARBORUNIV,03,E,E,E,N
4133,CARBORUNIV,04,E,E,E,N
4134,CARBORUNIV,05,E,E,E,N
4135,CARBORUNIV,06,E,E,E,N
4136,CARBORUNIV,07,E,E,E,N
4137,CARBORUNIV,08,E,E,E,N
4138,CARBORUNIV,09,E,E,E,N
4139,CARBORUNIV,10,E,E,E,N
4140,CARBORUNIV,11,E,E,E,N
4141,CARBORUNIV,12,E,E,E,N
4142,CARBORUNIV,X1,E,E,E,N
4143,CARBORUNIV,X2,E,E,E,N
4144,CARBORUNIV,X3,E,E,E,N
4145,CARBORUNIV,X4,E,E,E,N
4146,CARBORUNIV,X5,E,E,E,N
4147,CARBORUNIV,X6,E,E,E,N
4148,CARBORUNIV,X7,E,E,E,N
4149,CARBORUNIV,X8,E,E,E,N
4150,CARBORUNIV,X9,E,E,E,N
4151,CARBORUNIV,XD,E,E,E,N
4152,CARBORUNIV,XN,E,E,E,N
4153,CARBORUNIV,XO,E,E,E,N
4154,CARERATING,01,E,E,E,N
4155,CARERATING,02,E,E,E,N
4156,CARERATING,03,E,E,E,N
4157,CARERATING,04,E,E,E,N
4158,CARERATING,05,E,E,E,N
4159,CARERATING,06,E,E,E,N
4160,CARERATING,07,E,E,E,N
4161,CARERATING,08,E,E,E,N
4162,CARERATING,09,E,E,E,N
4163,CARERATING,10,E,E,E,N
4164,CARERATING,11,E,E,E,N
4165,CARERATING,12,E,E,E,N
4166,CARERATING,X1,E,E,E,N
4167,CARERATING,X2,E,E,E,N
4168,CARERATING,X3,E,E,E,N
4169,CARERATING,X4,E,E,E,N
4170,CARERATING,X5,E,E,E,N
4171,CARERATING,X6,E,E,E,N
4172,CARERATING,X7,E,E,E,N
4173,CARERATING,X8,E,E,E,N
4174,CARERATING,X9,E,E,E,N
4175,CARERATING,XD,E,E,E,N
4176,CARERATING,XN,E,E,E,N
4177,CARERATING,XO,E,E,E,N
4178,CARTRADE,01,E,E,E,N
4179,CARTRADE,02,E,E,E,N
4180,CARTRADE,03,E,E,E,N
4181,CARTRADE,04,E,E,E,N
4182,CARTRADE,05,E,E,E,N
4183,CARTRADE,06,E,E,E,N
4184,CARTRADE,07,E,E,E,N
4185,CARTRADE,08,E,E,E,N
4186,CARTRADE,09,E,E,E,N
4187,CARTRADE,10,E,E,E,N
4188,CARTRADE,11,E,E,E,N
4189,CARTRADE,12,E,E,E,N
4190,CARTRADE,X1,E,E,E,N
4191,CARTRADE,X2,E,E,E,N
4192,CARTRADE,X3,E,E,E,N
4193,CARTRADE,X4,E,E,E,N
4194,CARTRADE,X5,E,E,E,N
4195,CARTRADE,X6,E,E,E,N
4196,CARTRADE,X7,E,E,E,N
4197,CARTRADE,X8,E,E,E,N
4198,CARTRADE,X9,E,E,E,N
4199,CARTRADE,XD,E,E,E,N
4200,CARTRADE,XN,E,E,E,N
4201,CARTRADE,XO,E,E,E,N
4202,CARYSIL,01,E,E,E,N
4203,CARYSIL,02,E,E,E,N
4204,CARYSIL,03,E,E,E,N
4205,CARYSIL,04,E,E,E,N
4206,CARYSIL,05,E,E,E,N
4207,CARYSIL,06,E,E,E,N
4208,CARYSIL,07,E,E,E,N
4209,CARYSIL,08,E,E,E,N
4210,CARYSIL,09,E,E,E,N
4211,CARYSIL,10,E,E,E,N
4212,CARYSIL,11,E,E,E,N
4213,CARYSIL,12,E,E,E,N
4214,CARYSIL,X1,E,E,E,N
4215,CARYSIL,X2,E,E,E,N
4216,CARYSIL,X3,E,E,E,N
4217,CARYSIL,X4,E,E,E,N
4218,CARYSIL,X5,E,E,E,N
4219,CARYSIL,X6,E,E,E,N
4220,CARYSIL,X7,E,E,E,N
4221,CARYSIL,X8,E,E,E,N
4222,CARYSIL,X9,E,E,E,N
4223,CARYSIL,XD,E,E,E,N
4224,CARYSIL,XN,E,E,E,N
4225,CARYSIL,XO,E,E,E,N
4226,CASTROLIND,01,E,E,E,N
4227,CASTROLIND,02,E,E,E,N
4228,CASTROLIND,03,E,E,E,N
4229,CASTROLIND,04,E,E,E,N
4230,CASTROLIND,05,E,E,E,N
4231,CASTROLIND,06,E,E,E,N
4232,CASTROLIND,07,E,E,E,N
4233,CASTROLIND,08,E,E,E,N
4234,CASTROLIND,09,E,E,E,N
4235,CASTROLIND,10,E,E,E,N
4236,CASTROLIND,11,E,E,E,N
4237,CASTROLIND,12,E,E,E,N
4238,CASTROLIND,X1,E,E,E,N
4239,CASTROLIND,X2,E,E,E,N
4240,CASTROLIND,X3,E,E,E,N
4241,CASTROLIND,X4,E,E,E,N
4242,CASTROLIND,X5,E,E,E,N
4243,CASTROLIND,X6,E,E,E,N
4244,CASTROLIND,X7,E,E,E,N
4245,CASTROLIND,X8,E,E,E,N
4246,CASTROLIND,X9,E,E,E,N
4247,CASTROLIND,XD,E,E,E,N
4248,CASTROLIND,XN,E,E,E,N
4249,CASTROLIND,XO,E,E,E,N
4250,CCL,01,E,E,E,N
4251,CCL,02,E,E,E,N
4252,CCL,03,E,E,E,N
4253,CCL,04,E,E,E,N
4254,CCL,05,E,E,E,N
4255,CCL,06,E,E,E,N
4256,CCL,07,E,E,E,N
4257,CCL,08,E,E,E,N
4258,CCL,09,E,E,E,N
4259,CCL,10,E,E,E,N
4260,CCL,11,E,E,E,N
4261,CCL,12,E,E,E,N
4262,CCL,X1,E,E,E,N
4263,CCL,X2,E,E,E,N
4264,CCL,X3,E,E,E,N
4265,CCL,X4,E,E,E,N
4266,CCL,X5,E,E,E,N
4267,CCL,X6,E,E,E,N
4268,CCL,X7,E,E,E,N
4269,CCL,X8,E,E,E,N
4270,CCL,X9,E,E,E,N
4271,CCL,XD,E,E,E,N
4272,CCL,XN,E,E,E,N
4273,CCL,XO,E,E,E,N
4274,CDSL,01,E,E,E,N
4275,CDSL,02,E,E,E,N
4276,CDSL,03,E,E,E,N
4277,CDSL,04,E,E,E,N
4278,CDSL,05,E,E,E,N
4279,CDSL,06,E,E,E,N
4280,CDSL,07,E,E,E,N
4281,CDSL,08,E,E,E,N
4282,CDSL,09,E,E,E,N
4283,CDSL,10,E,E,E,N
4284,CDSL,11,E,E,E,N
4285,CDSL,12,E,E,E,N
4286,CDSL,X1,E,E,E,N
4287,CDSL,X2,E,E,E,N
4288,CDSL,X3,E,E,E,N
4289,CDSL,X4,E,E,E,N
4290,CDSL,X5,E,E,E,N
4291,CDSL,X6,E,E,E,N
4292,CDSL,X7,E,E,E,N
4293,CDSL,X8,E,E,E,N
4294,CDSL,X9,E,E,E,N
4295,CDSL,XD,E,E,E,N
4296,CDSL,XN,E,E,E,N
4297,CDSL,XO,E,E,E,N
4298,CEATLTD,01,E,E,E,N
4299,CEATLTD,02,E,E,E,N
4300,CEATLTD,03,E,E,E,N
4301,CEATLTD,04,E,E,E,N
4302,CEATLTD,05,E,E,E,N
4303,CEATLTD,06,E,E,E,N
4304,CEATLTD,07,E,E,E,N
4305,CEATLTD,08,E,E,E,N
4306,CEATLTD,09,E,E,E,N
4307,CEATLTD,10,E,E,E,N
4308,CEATLTD,11,E,E,E,N
4309,CEATLTD,12,E,E,E,N
4310,CEATLTD,X1,E,E,E,N
4311,CEATLTD,X2,E,E,E,N
4312,CEATLTD,X3,E,E,E,N
4313,CEATLTD,X4,E,E,E,N
4314,CEATLTD,X5,E,E,E,N
4315,CEATLTD,X6,E,E,E,N
4316,CEATLTD,X7,E,E,E,N
4317,CEATLTD,X8,E,E,E,N
4318,CEATLTD,X9,E,E,E,N
4319,CEATLTD,XD,E,E,E,N
4320,CEATLTD,XN,E,E,E,N
4321,CEATLTD,XO,E,E,E,N
4322,CELLO,01,E,E,E,N
4323,CELLO,02,E,E,E,N
4324,CELLO,03,E,E,E,N
4325,CELLO,04,E,E,E,N
4326,CELLO,05,E,E,E,N
4327,CELLO,06,E,E,E,N
4328,CELLO,07,E,E,E,N
4329,CELLO,08,E,E,E,N
4330,CELLO,09,E,E,E,N
4331,CELLO,10,E,E,E,N
4332,CELLO,11,E,E,E,N
4333,CELLO,12,E,E,E,N
4334,CELLO,X1,E,E,E,N
4335,CELLO,X2,E,E,E,N
4336,CELLO,X3,E,E,E,N
4337,CELLO,X4,E,E,E,N
4338,CELLO,X5,E,E,E,N
4339,CELLO,X6,E,E,E,N
4340,CELLO,X7,E,E,E,N
4341,CELLO,X8,E,E,E,N
4342,CELLO,X9,E,E,E,N
4343,CELLO,XD,E,E,E,N
4344,CELLO,XN,E,E,E,N
4345,CELLO,XO,E,E,E,N
4346,CENTRALBK,01,E,E,E,N
4347,CENTRALBK,02,E,E,E,N
4348,CENTRALBK,03,E,E,E,N
4349,CENTRALBK,04,E,E,E,N
4350,CENTRALBK,05,E,E,E,N
4351,CENTRALBK,06,E,E,E,N
4352,CENTRALBK,07,E,E,E,N
4353,CENTRALBK,08,E,E,E,N
4354,CENTRALBK,09,E,E,E,N
4355,CENTRALBK,10,E,E,E,N
4356,CENTRALBK,11,E,E,E,N
4357,CENTRALBK,12,E,E,E,N
4358,CENTRALBK,X1,E,E,E,N
4359,CENTRALBK,X2,E,E,E,N
4360,CENTRALBK,X3,E,E,E,N
4361,CENTRALBK,X4,E,E,E,N
4362,CENTRALBK,X5,E,E,E,N
4363,CENTRALBK,X6,E,E,E,N
4364,CENTRALBK,X7,E,E,E,N
4365,CENTRALBK,X8,E,E,E,N
4366,CENTRALBK,X9,E,E,E,N
4367,CENTRALBK,XD,E,E,E,N
4368,CENTRALBK,XN,E,E,E,N
4369,CENTRALBK,XO,E,E,E,N
4370,CENTUM,01,E,E,E,N
4371,CENTUM,02,E,E,E,N
4372,CENTUM,03,E,E,E,N
4373,CENTUM,04,E,E,E,N
4374,CENTUM,05,E,E,E,N
4375,CENTUM,06,E,E,E,N
4376,CENTUM,07,E,E,E,N
4377,CENTUM,08,E,E,E,N
4378,CENTUM,09,E,E,E,N
4379,CENTUM,10,E,E,E,N
4380,CENTUM,11,E,E,E,N
4381,CENTUM,12,E,E,E,N
4382,CENTUM,X1,E,E,E,N
4383,CENTUM,X2,E,E,E,N
4384,CENTUM,X3,E,E,E,N
4385,CENTUM,X4,E,E,E,N
4386,CENTUM,X5,E,E,E,N
4387,CENTUM,X6,E,E,E,N
4388,CENTUM,X7,E,E,E,N
4389,CENTUM,X8,E,E,E,N
4390,CENTUM,X9,E,E,E,N
4391,CENTUM,XD,E,E,E,N
4392,CENTUM,XN,E,E,E,N
4393,CENTUM,XO,E,E,E,N
4394,CENTURYPLY,01,E,E,E,N
4395,CENTURYPLY,02,E,E,E,N
4396,CENTURYPLY,03,E,E,E,N
4397,CENTURYPLY,04,E,E,E,N
4398,CENTURYPLY,05,E,E,E,N
4399,CENTURYPLY,06,E,E,E,N
4400,CENTURYPLY,07,E,E,E,N
4401,CENTURYPLY,08,E,E,E,N
4402,CENTURYPLY,09,E,E,E,N
4403,CENTURYPLY,10,E,E,E,N
4404,CENTURYPLY,11,E,E,E,N
4405,CENTURYPLY,12,E,E,E,N
4406,CENTURYPLY,X1,E,E,E,N
4407,CENTURYPLY,X2,E,E,E,N
4408,CENTURYPLY,X3,E,E,E,N
4409,CENTURYPLY,X4,E,E,E,N
4410,CENTURYPLY,X5,E,E,E,N
4411,CENTURYPLY,X6,E,E,E,N
4412,CENTURYPLY,X7,E,E,E,N
4413,CENTURYPLY,X8,E,E,E,N
4414,CENTURYPLY,X9,E,E,E,N
4415,CENTURYPLY,XD,E,E,E,N
4416,CENTURYPLY,XN,E,E,E,N
4417,CENTURYPLY,XO,E,E,E,N
4418,CERA,01,E,E,E,N
4419,CERA,02,E,E,E,N
4420,CERA,03,E,E,E,N
4421,CERA,04,E,E,E,N
4422,CERA,05,E,E,E,N
4423,CERA,06,E,E,E,N
4424,CERA,07,E,E,E,N
4425,CERA,08,E,E,E,N
4426,CERA,09,E,E,E,N
4427,CERA,10,E,E,E,N
4428,CERA,11,E,E,E,N
4429,CERA,12,E,E,E,N
4430,CERA,X1,E,E,E,N
4431,CERA,X2,E,E,E,N
4432,CERA,X3,E,E,E,N
4433,CERA,X4,E,E,E,N
4434,CERA,X5,E,E,E,N
4435,CERA,X6,E,E,E,N
4436,CERA,X7,E,E,E,N
4437,CERA,X8,E,E,E,N
4438,CERA,X9,E,E,E,N
4439,CERA,XD,E,E,E,N
4440,CERA,XN,E,E,E,N
4441,CERA,XO,E,E,E,N
4442,CESC,01,E,E,E,N
4443,CESC,02,E,E,E,N
4444,CESC,03,E,E,E,N
4445,CESC,04,E,E,E,N
4446,CESC,05,E,E,E,N
4447,CESC,06,E,E,E,N
4448,CESC,07,E,E,E,N
4449,CESC,08,E,E,E,N
4450,CESC,09,E,E,E,N
4451,CESC,10,E,E,E,N
4452,CESC,11,E,E,E,N
4453,CESC,12,E,E,E,N
4454,CESC,X1,E,E,E,N
4455,CESC,X2,E,E,E,N
4456,CESC,X3,E,E,E,N
4457,CESC,X4,E,E,E,N
4458,CESC,X5,E,E,E,N
4459,CESC,X6,E,E,E,N
4460,CESC,X7,E,E,E,N
4461,CESC,X8,E,E,E,N
4462,CESC,X9,E,E,E,N
4463,CESC,XD,E,E,E,N
4464,CESC,XN,E,E,E,N
4465,CESC,XO,E,E,E,N
4466,CGCL,01,E,E,E,N
4467,CGCL,02,E,E,E,N
4468,CGCL,03,E,E,E,N
4469,CGCL,04,E,E,E,N
4470,CGCL,05,E,E,E,N
4471,CGCL,06,E,E,E,N
4472,CGCL,07,E,E,E,N
4473,CGCL,08,E,E,E,N
4474,CGCL,09,E,E,E,N
4475,CGCL,10,E,E,E,N
4476,CGCL,11,E,E,E,N
4477,CGCL,12,E,E,E,N
4478,CGCL,X1,E,E,E,N
4479,CGCL,X2,E,E,E,N
4480,CGCL,X3,E,E,E,N
4481,CGCL,X4,E,E,E,N
4482,CGCL,X5,E,E,E,N
4483,CGCL,X6,E,E,E,N
4484,CGCL,X7,E,E,E,N
4485,CGCL,X8,E,E,E,N
4486,CGCL,X9,E,E,E,N
4487,CGCL,XD,E,E,E,N
4488,CGCL,XN,E,E,E,N
4489,CGCL,XO,E,E,E,N
4490,CGPOWER,01,E,E,E,N
4491,CGPOWER,02,E,E,E,N
4492,CGPOWER,03,E,E,E,N
4493,CGPOWER,04,E,E,E,N
4494,CGPOWER,05,E,E,E,N
4495,CGPOWER,06,E,E,E,N
4496,CGPOWER,07,E,E,E,N
4497,CGPOWER,08,E,E,E,N
4498,CGPOWER,09,E,E,E,N
4499,CGPOWER,10,E,E,E,N
4500,CGPOWER,11,E,E,E,N
4501,CGPOWER,12,E,E,E,N
4502,CGPOWER,X1,E,E,E,N
4503,CGPOWER,X2,E,E,E,N
4504,CGPOWER,X3,E,E,E,N
4505,CGPOWER,X4,E,E,E,N
4506,CGPOWER,X5,E,E,E,N
4507,CGPOWER,X6,E,E,E,N
4508,CGPOWER,X7,E,E,E,N
4509,CGPOWER,X8,E,E,E,N
4510,CGPOWER,X9,E,E,E,N
4511,CGPOWER,XD,E,E,E,N
4512,CGPOWER,XN,E,E,E,N
4513,CGPOWER,XO,E,E,E,N
4514,CHALET,01,E,E,E,N
4515,CHALET,02,E,E,E,N
4516,CHALET,03,E,E,E,N
4517,CHALET,04,E,E,E,N
4518,CHALET,05,E,E,E,N
4519,CHALET,06,E,E,E,N
4520,CHALET,07,E,E,E,N
4521,CHALET,08,E,E,E,N
4522,CHALET,09,E,E,E,N
4523,CHALET,10,E,E,E,N
4524,CHALET,11,E,E,E,N
4525,CHALET,12,E,E,E,N
4526,CHALET,X1,E,E,E,N
4527,CHALET,X2,E,E,E,N
4528,CHALET,X3,E,E,E,N
4529,CHALET,X4,E,E,E,N
4530,CHALET,X5,E,E,E,N
4531,CHALET,X6,E,E,E,N
4532,CHALET,X7,E,E,E,N
4533,CHALET,X8,E,E,E,N
4534,CHALET,X9,E,E,E,N
4535,CHALET,XD,E,E,E,N
4536,CHALET,XN,E,E,E,N
4537,CHALET,XO,E,E,E,N
4538,CHAMBLFERT,01,E,E,E,N
4539,CHAMBLFERT,02,E,E,E,N
4540,CHAMBLFERT,03,E,E,E,N
4541,CHAMBLFERT,04,E,E,E,N
4542,CHAMBLFERT,05,E,E,E,N
4543,CHAMBLFERT,06,E,E,E,N
4544,CHAMBLFERT,07,E,E,E,N
4545,CHAMBLFERT,08,E,E,E,N
4546,CHAMBLFERT,09,E,E,E,N
4547,CHAMBLFERT,10,E,E,E,N
4548,CHAMBLFERT,11,E,E,E,N
4549,CHAMBLFERT,12,E,E,E,N
4550,CHAMBLFERT,X1,E,E,E,N
4551,CHAMBLFERT,X2,E,E,E,N
4552,CHAMBLFERT,X3,E,E,E,N
4553,CHAMBLFERT,X4,E,E,E,N
4554,CHAMBLFERT,X5,E,E,E,N
4555,CHAMBLFERT,X6,E,E,E,N
4556,CHAMBLFERT,X7,E,E,E,N
4557,CHAMBLFERT,X8,E,E,E,N
4558,CHAMBLFERT,X9,E,E,E,N
4559,CHAMBLFERT,XD,E,E,E,N
4560,CHAMBLFERT,XN,E,E,E,N
4561,CHAMBLFERT,XO,E,E,E,N
4562,CHENNPETRO,01,E,E,E,N
4563,CHENNPETRO,02,E,E,E,N
4564,CHENNPETRO,03,E,E,E,N
4565,CHENNPETRO,04,E,E,E,N
4566,CHENNPETRO,05,E,E,E,N
4567,CHENNPETRO,06,E,E,E,N
4568,CHENNPETRO,07,E,E,E,N
4569,CHENNPETRO,08,E,E,E,N
4570,CHENNPETRO,09,E,E,E,N
4571,CHENNPETRO,10,E,E,E,N
4572,CHENNPETRO,11,E,E,E,N
4573,CHENNPETRO,12,E,E,E,N
4574,CHENNPETRO,X1,E,E,E,N
4575,CHENNPETRO,X2,E,E,E,N
4576,CHENNPETRO,X3,E,E,E,N
4577,CHENNPETRO,X4,E,E,E,N
4578,CHENNPETRO,X5,E,E,E,N
4579,CHENNPETRO,X6,E,E,E,N
4580,CHENNPETRO,X7,E,E,E,N
4581,CHENNPETRO,X8,E,E,E,N
4582,CHENNPETRO,X9,E,E,E,N
4583,CHENNPETRO,XD,E,E,E,N
4584,CHENNPETRO,XN,E,E,E,N
4585,CHENNPETRO,XO,E,E,E,N
4586,CHOICEIN,01,E,E,E,N
4587,CHOICEIN,02,E,E,E,N
4588,CHOICEIN,03,E,E,E,N
4589,CHOICEIN,04,E,E,E,N
4590,CHOICEIN,05,E,E,E,N
4591,CHOICEIN,06,E,E,E,N
4592,CHOICEIN,07,E,E,E,N
4593,CHOICEIN,08,E,E,E,N
4594,CHOICEIN,09,E,E,E,N
4595,CHOICEIN,10,E,E,E,N
4596,CHOICEIN,11,E,E,E,N
4597,CHOICEIN,12,E,E,E,N
4598,CHOICEIN,X1,E,E,E,N
4599,CHOICEIN,X2,E,E,E,N
4600,CHOICEIN,X3,E,E,E,N
4601,CHOICEIN,X4,E,E,E,N
4602,CHOICEIN,X5,E,E,E,N
4603,CHOICEIN,X6,E,E,E,N
4604,CHOICEIN,X7,E,E,E,N
4605,CHOICEIN,X8,E,E,E,N
4606,CHOICEIN,X9,E,E,E,N
4607,CHOICEIN,XD,E,E,E,N
4608,CHOICEIN,XN,E,E,E,N
4609,CHOICEIN,XO,E,E,E,N
4610,CHOLAFIN,01,E,E,E,N
4611,CHOLAFIN,02,E,E,E,N
4612,CHOLAFIN,03,E,E,E,N
4613,CHOLAFIN,04,E,E,E,N
4614,CHOLAFIN,05,E,E,E,N
4615,CHOLAFIN,06,E,E,E,N
4616,CHOLAFIN,07,E,E,E,N
4617,CHOLAFIN,08,E,E,E,N
4618,CHOLAFIN,09,E,E,E,N
4619,CHOLAFIN,10,E,E,E,N
4620,CHOLAFIN,11,E,E,E,N
4621,CHOLAFIN,12,E,E,E,N
4622,CHOLAFIN,X1,E,E,E,N
4623,CHOLAFIN,X2,E,E,E,N
4624,CHOLAFIN,X3,E,E,E,N
4625,CHOLAFIN,X4,E,E,E,N
4626,CHOLAFIN,X5,E,E,E,N
4627,CHOLAFIN,X6,E,E,E,N
4628,CHOLAFIN,X7,E,E,E,N
4629,CHOLAFIN,X8,E,E,E,N
4630,CHOLAFIN,X9,E,E,E,N
4631,CHOLAFIN,XD,E,E,E,N
4632,CHOLAFIN,XN,E,E,E,N
4633,CHOLAFIN,XO,E,E,E,N
