Sr.No.,Symbol,Series,Normal Eligibility,Recall Eligibility,Repay Eligibility,Market Type
7999,GUJGASLTD,06,E,E,E,N
8000,GUJGASLTD,07,E,E,E,N
8001,GUJGASLTD,08,E,E,E,N
8002,GUJGASLTD,09,E,E,E,N
8003,GUJGASLTD,10,E,E,E,N
8004,GUJGASLTD,11,E,E,E,N
8005,GUJGASLTD,12,E,E,E,N
8006,GUJGASLTD,X1,E,E,E,N
8007,GUJGASLTD,X2,E,E,E,N
8008,GUJGASLTD,X3,E,E,E,N
8009,GUJGASLTD,X4,E,E,E,N
8010,GUJGASLTD,X5,E,E,E,N
8011,GUJGASLTD,X6,E,E,E,N
8012,GUJGASLTD,X7,E,E,E,N
8013,GUJGASLTD,X8,E,E,E,N
8014,GUJGASLTD,X9,E,E,E,N
8015,GUJGASLTD,XD,E,E,E,N
8016,GUJGASLTD,XN,E,E,E,N
8017,GUJGASLTD,XO,E,E,E,N
8018,GULFOILLUB,01,E,E,E,N
8019,GULFOILLUB,02,E,E,E,N
8020,GULFOILLUB,03,E,E,E,N
8021,GULFOILLUB,04,E,E,E,N
8022,GULFOILLUB,05,E,E,E,N
8023,GULFOILLUB,06,E,E,E,N
8024,GULFOILLUB,07,E,E,E,N
8025,GULFOILLUB,08,E,E,E,N
8026,GULFOILLUB,09,E,E,E,N
8027,GULFOILLUB,10,E,E,E,N
8028,GULFOILLUB,11,E,E,E,N
8029,GULFOILLUB,12,E,E,E,N
8030,GULFOILLUB,X1,E,E,E,N
8031,GULFOILLUB,X2,E,E,E,N
8032,GULFOILLUB,X3,E,E,E,N
8033,GULFOILLUB,X4,E,E,E,N
8034,GULFOILLUB,X5,E,E,E,N
8035,GULFOILLUB,X6,E,E,E,N
8036,GULFOILLUB,X7,E,E,E,N
8037,GULFOILLUB,X8,E,E,E,N
8038,GULFOILLUB,X9,E,E,E,N
8039,GULFOILLUB,XD,E,E,E,N
8040,GULFOILLUB,XN,E,E,E,N
8041,GULFOILLUB,XO,E,E,E,N
8042,HAL,01,E,E,E,N
8043,HAL,02,E,E,E,N
8044,HAL,03,E,E,E,N
8045,HAL,04,E,E,E,N
8046,HAL,05,E,E,E,N
8047,HAL,06,E,E,E,N
8048,HAL,07,E,E,E,N
8049,HAL,08,E,E,E,N
8050,HAL,09,E,E,E,N
8051,HAL,10,E,E,E,N
8052,HAL,11,E,E,E,N
8053,HAL,12,E,E,E,N
8054,HAL,X1,E,E,E,N
8055,HAL,X2,E,E,E,N
8056,HAL,X3,E,E,E,N
8057,HAL,X4,E,E,E,N
8058,HAL,X5,E,E,E,N
8059,HAL,X6,E,E,E,N
8060,HAL,X7,E,E,E,N
8061,HAL,X8,E,E,E,N
8062,HAL,X9,E,E,E,N
8063,HAL,XD,E,E,E,N
8064,HAL,XN,E,E,E,N
8065,HAL,XO,E,E,E,N
8066,HAPPSTMNDS,01,E,E,E,N
8067,HAPPSTMNDS,02,E,E,E,N
8068,HAPPSTMNDS,03,E,E,E,N
8069,HAPPSTMNDS,04,E,E,E,N
8070,HAPPSTMNDS,05,E,E,E,N
8071,HAPPSTMNDS,06,E,E,E,N
8072,HAPPSTMNDS,07,E,E,E,N
8073,HAPPSTMNDS,08,E,E,E,N
8074,HAPPSTMNDS,09,E,E,E,N
8075,HAPPSTMNDS,10,E,E,E,N
8076,HAPPSTMNDS,11,E,E,E,N
8077,HAPPSTMNDS,12,E,E,E,N
8078,HAPPSTMNDS,X1,E,E,E,N
8079,HAPPSTMNDS,X2,E,E,E,N
8080,HAPPSTMNDS,X3,E,E,E,N
8081,HAPPSTMNDS,X4,E,E,E,N
8082,HAPPSTMNDS,X5,E,E,E,N
8083,HAPPSTMNDS,X6,E,E,E,N
8084,HAPPSTMNDS,X7,E,E,E,N
8085,HAPPSTMNDS,X8,E,E,E,N
8086,HAPPSTMNDS,X9,E,E,E,N
8087,HAPPSTMNDS,XD,E,E,E,N
8088,HAPPSTMNDS,XN,E,E,E,N
8089,HAPPSTMNDS,XO,E,E,E,N
8090,HATSUN,01,E,E,E,N
8091,HATSUN,02,E,E,E,N
8092,HATSUN,03,E,E,E,N
8093,HATSUN,04,E,E,E,N
8094,HATSUN,05,E,E,E,N
8095,HATSUN,06,E,E,E,N
8096,HATSUN,07,E,E,E,N
8097,HATSUN,08,E,E,E,N
8098,HATSUN,09,E,E,E,N
8099,HATSUN,10,E,E,E,N
8100,HATSUN,11,E,E,E,N
8101,HATSUN,12,E,E,E,N
8102,HATSUN,X1,E,E,E,N
8103,HATSUN,X2,E,E,E,N
8104,HATSUN,X3,E,E,E,N
8105,HATSUN,X4,E,E,E,N
8106,HATSUN,X5,E,E,E,N
8107,HATSUN,X6,E,E,E,N
8108,HATSUN,X7,E,E,E,N
8109,HATSUN,X8,E,E,E,N
8110,HATSUN,X9,E,E,E,N
8111,HATSUN,XD,E,E,E,N
8112,HATSUN,XN,E,E,E,N
8113,HATSUN,XO,E,E,E,N
8114,HAVELLS,01,E,E,E,N
8115,HAVELLS,02,E,E,E,N
8116,HAVELLS,03,E,E,E,N
8117,HAVELLS,04,E,E,E,N
8118,HAVELLS,05,E,E,E,N
8119,HAVELLS,06,E,E,E,N
8120,HAVELLS,07,E,E,E,N
8121,HAVELLS,08,E,E,E,N
8122,HAVELLS,09,E,E,E,N
8123,HAVELLS,10,E,E,E,N
8124,HAVELLS,11,E,E,E,N
8125,HAVELLS,12,E,E,E,N
8126,HAVELLS,X1,E,E,E,N
8127,HAVELLS,X2,E,E,E,N
8128,HAVELLS,X3,E,E,E,N
8129,HAVELLS,X4,E,E,E,N
8130,HAVELLS,X5,E,E,E,N
8131,HAVELLS,X6,E,E,E,N
8132,HAVELLS,X7,E,E,E,N
8133,HAVELLS,X8,E,E,E,N
8134,HAVELLS,X9,E,E,E,N
8135,HAVELLS,XD,E,E,E,N
8136,HAVELLS,XN,E,E,E,N
8137,HAVELLS,XO,E,E,E,N
8138,HBLENGINE,01,E,E,E,N
8139,HBLENGINE,02,E,E,E,N
8140,HBLENGINE,03,E,E,E,N
8141,HBLENGINE,04,E,E,E,N
8142,HBLENGINE,05,E,E,E,N
8143,HBLENGINE,06,E,E,E,N
8144,HBLENGINE,07,E,E,E,N
8145,HBLENGINE,08,E,E,E,N
8146,HBLENGINE,09,E,E,E,N
8147,HBLENGINE,10,E,E,E,N
8148,HBLENGINE,11,E,E,E,N
8149,HBLENGINE,12,E,E,E,N
8150,HBLENGINE,X1,E,E,E,N
8151,HBLENGINE,X2,E,E,E,N
8152,HBLENGINE,X3,E,E,E,N
8153,HBLENGINE,X4,E,E,E,N
8154,HBLENGINE,X5,E,E,E,N
8155,HBLENGINE,X6,E,E,E,N
8156,HBLENGINE,X7,E,E,E,N
8157,HBLENGINE,X8,E,E,E,N
8158,HBLENGINE,X9,E,E,E,N
8159,HBLENGINE,XD,E,E,E,N
8160,HBLENGINE,XN,E,E,E,N
8161,HBLENGINE,XO,E,E,E,N
8162,HCC,01,E,E,E,N
8163,HCC,02,E,E,E,N
8164,HCC,03,E,E,E,N
8165,HCC,04,E,E,E,N
8166,HCC,05,E,E,E,N
8167,HCC,06,E,E,E,N
8168,HCC,07,E,E,E,N
8169,HCC,08,E,E,E,N
8170,HCC,09,E,E,E,N
8171,HCC,10,E,E,E,N
8172,HCC,11,E,E,E,N
8173,HCC,12,E,E,E,N
8174,HCC,X1,E,E,E,N
8175,HCC,X2,E,E,E,N
8176,HCC,X3,E,E,E,N
8177,HCC,X4,E,E,E,N
8178,HCC,X5,E,E,E,N
8179,HCC,X6,E,E,E,N
8180,HCC,X7,E,E,E,N
8181,HCC,X8,E,E,E,N
8182,HCC,X9,E,E,E,N
8183,HCC,XD,E,E,E,N
8184,HCC,XN,E,E,E,N
8185,HCC,XO,E,E,E,N
8186,HCG,01,E,E,E,N
8187,HCG,02,E,E,E,N
8188,HCG,03,E,E,E,N
8189,HCG,04,E,E,E,N
8190,HCG,05,E,E,E,N
8191,HCG,06,E,E,E,N
8192,HCG,07,E,E,E,N
8193,HCG,08,E,E,E,N
8194,HCG,09,E,E,E,N
8195,HCG,10,E,E,E,N
8196,HCG,11,E,E,E,N
8197,HCG,12,E,E,E,N
8198,HCG,X1,E,E,E,N
8199,HCG,X2,E,E,E,N
8200,HCG,X3,E,E,E,N
8201,HCG,X4,E,E,E,N
8202,HCG,X5,E,E,E,N
8203,HCG,X6,E,E,E,N
8204,HCG,X7,E,E,E,N
8205,HCG,X8,E,E,E,N
8206,HCG,X9,E,E,E,N
8207,HCG,XD,E,E,E,N
8208,HCG,XN,E,E,E,N
8209,HCG,XO,E,E,E,N
8210,HCLTECH,01,E,E,E,N
8211,HCLTECH,02,E,E,E,N
8212,HCLTECH,03,E,E,E,N
8213,HCLTECH,04,E,E,E,N
8214,HCLTECH,05,E,E,E,N
8215,HCLTECH,06,E,E,E,N
8216,HCLTECH,07,E,E,E,N
8217,HCLTECH,08,E,E,E,N
8218,HCLTECH,09,E,E,E,N
8219,HCLTECH,10,E,E,E,N
8220,HCLTECH,11,E,E,E,N
8221,HCLTECH,12,E,E,E,N
8222,HCLTECH,X1,E,E,E,N
8223,HCLTECH,X2,E,E,E,N
8224,HCLTECH,X3,E,E,E,N
8225,HCLTECH,X4,E,E,E,N
8226,HCLTECH,X5,E,E,E,N
8227,HCLTECH,X6,E,E,E,N
8228,HCLTECH,X7,E,E,E,N
8229,HCLTECH,X8,E,E,E,N
8230,HCLTECH,X9,E,E,E,N
8231,HCLTECH,XD,E,E,E,N
8232,HCLTECH,XN,E,E,E,N
8233,HCLTECH,XO,E,E,E,N
8234,HDFCAMC,01,E,E,E,N
8235,HDFCAMC,02,E,E,E,N
8236,HDFCAMC,03,E,E,E,N
8237,HDFCAMC,04,E,E,E,N
8238,HDFCAMC,05,E,E,E,N
8239,HDFCAMC,06,E,E,E,N
8240,HDFCAMC,07,E,E,E,N
8241,HDFCAMC,08,E,E,E,N
8242,HDFCAMC,09,E,E,E,N
8243,HDFCAMC,10,E,E,E,N
8244,HDFCAMC,11,E,E,E,N
8245,HDFCAMC,12,E,E,E,N
8246,HDFCAMC,X1,E,E,E,N
8247,HDFCAMC,X2,E,E,E,N
8248,HDFCAMC,X3,E,E,E,N
8249,HDFCAMC,X4,E,E,E,N
8250,HDFCAMC,X5,E,E,E,N
8251,HDFCAMC,X6,E,E,E,N
8252,HDFCAMC,X7,E,E,E,N
8253,HDFCAMC,X8,E,E,E,N
8254,HDFCAMC,X9,E,E,E,N
8255,HDFCAMC,XD,E,E,E,N
8256,HDFCAMC,XN,E,E,E,N
8257,HDFCAMC,XO,E,E,E,N
8258,HDFCBANK,01,E,E,E,N
8259,HDFCBANK,02,E,E,E,N
8260,HDFCBANK,03,E,E,E,N
8261,HDFCBANK,04,E,E,E,N
8262,HDFCBANK,05,E,E,E,N
8263,HDFCBANK,06,E,E,E,N
8264,HDFCBANK,07,E,E,E,N
8265,HDFCBANK,08,E,E,E,N
8266,HDFCBANK,09,E,E,E,N
8267,HDFCBANK,10,E,E,E,N
8268,HDFCBANK,11,E,E,E,N
8269,HDFCBANK,12,E,E,E,N
8270,HDFCBANK,X1,E,E,E,N
8271,HDFCBANK,X2,E,E,E,N
8272,HDFCBANK,X3,E,E,E,N
8273,HDFCBANK,X4,E,E,E,N
8274,HDFCBANK,X5,E,E,E,N
8275,HDFCBANK,X6,E,E,E,N
8276,HDFCBANK,X7,E,E,E,N
8277,HDFCBANK,X8,E,E,E,N
8278,HDFCBANK,X9,E,E,E,N
8279,HDFCBANK,XD,E,E,E,N
8280,HDFCBANK,XN,E,E,E,N
8281,HDFCBANK,XO,E,E,E,N
8282,HDFCBSE500,01,E,E,E,N
8283,HDFCBSE500,02,E,E,E,N
8284,HDFCBSE500,03,E,E,E,N
8285,HDFCBSE500,04,E,E,E,N
8286,HDFCBSE500,05,E,E,E,N
8287,HDFCBSE500,06,E,E,E,N
8288,HDFCBSE500,07,E,E,E,N
8289,HDFCBSE500,08,E,E,E,N
8290,HDFCBSE500,09,E,E,E,N
8291,HDFCBSE500,10,E,E,E,N
8292,HDFCBSE500,11,E,E,E,N
8293,HDFCBSE500,12,E,E,E,N
8294,HDFCBSE500,X1,E,E,E,N
8295,HDFCBSE500,X2,E,E,E,N
8296,HDFCBSE500,X3,E,E,E,N
8297,HDFCBSE500,X4,E,E,E,N
8298,HDFCBSE500,X5,E,E,E,N
8299,HDFCBSE500,X6,E,E,E,N
8300,HDFCBSE500,X7,E,E,E,N
8301,HDFCBSE500,X8,E,E,E,N
8302,HDFCBSE500,X9,E,E,E,N
8303,HDFCBSE500,XD,E,E,E,N
8304,HDFCBSE500,XN,E,E,E,N
8305,HDFCBSE500,XO,E,E,E,N
8306,HDFCGROWTH,01,E,E,E,N
8307,HDFCGROWTH,02,E,E,E,N
8308,HDFCGROWTH,03,E,E,E,N
8309,HDFCGROWTH,04,E,E,E,N
8310,HDFCGROWTH,05,E,E,E,N
8311,HDFCGROWTH,06,E,E,E,N
8312,HDFCGROWTH,07,E,E,E,N
8313,HDFCGROWTH,08,E,E,E,N
8314,HDFCGROWTH,09,E,E,E,N
8315,HDFCGROWTH,10,E,E,E,N
8316,HDFCGROWTH,11,E,E,E,N
8317,HDFCGROWTH,12,E,E,E,N
8318,HDFCGROWTH,X1,E,E,E,N
8319,HDFCGROWTH,X2,E,E,E,N
8320,HDFCGROWTH,X3,E,E,E,N
8321,HDFCGROWTH,X4,E,E,E,N
8322,HDFCGROWTH,X5,E,E,E,N
8323,HDFCGROWTH,X6,E,E,E,N
8324,HDFCGROWTH,X7,E,E,E,N
8325,HDFCGROWTH,X8,E,E,E,N
8326,HDFCGROWTH,X9,E,E,E,N
8327,HDFCGROWTH,XD,E,E,E,N
8328,HDFCGROWTH,XN,E,E,E,N
8329,HDFCGROWTH,XO,E,E,E,N
8330,HDFCLIFE,01,E,E,E,N
8331,HDFCLIFE,02,E,E,E,N
8332,HDFCLIFE,03,E,E,E,N
8333,HDFCLIFE,04,E,E,E,N
8334,HDFCLIFE,05,E,E,E,N
8335,HDFCLIFE,06,E,E,E,N
8336,HDFCLIFE,07,E,E,E,N
8337,HDFCLIFE,08,E,E,E,N
8338,HDFCLIFE,09,E,E,E,N
8339,HDFCLIFE,10,E,E,E,N
8340,HDFCLIFE,11,E,E,E,N
8341,HDFCLIFE,12,E,E,E,N
8342,HDFCLIFE,X1,E,E,E,N
8343,HDFCLIFE,X2,E,E,E,N
8344,HDFCLIFE,X3,E,E,E,N
8345,HDFCLIFE,X4,E,E,E,N
8346,HDFCLIFE,X5,E,E,E,N
8347,HDFCLIFE,X6,E,E,E,N
8348,HDFCLIFE,X7,E,E,E,N
8349,HDFCLIFE,X8,E,E,E,N
8350,HDFCLIFE,X9,E,E,E,N
8351,HDFCLIFE,XD,E,E,E,N
8352,HDFCLIFE,XN,E,E,E,N
8353,HDFCLIFE,XO,E,E,E,N
8354,HDFCLIQUID,01,E,E,E,N
8355,HDFCLIQUID,02,E,E,E,N
8356,HDFCLIQUID,03,E,E,E,N
8357,HDFCLIQUID,04,E,E,E,N
8358,HDFCLIQUID,05,E,E,E,N
8359,HDFCLIQUID,06,E,E,E,N
8360,HDFCLIQUID,07,E,E,E,N
8361,HDFCLIQUID,08,E,E,E,N
8362,HDFCLIQUID,09,E,E,E,N
8363,HDFCLIQUID,10,E,E,E,N
8364,HDFCLIQUID,11,E,E,E,N
8365,HDFCLIQUID,12,E,E,E,N
8366,HDFCLIQUID,X1,E,E,E,N
8367,HDFCLIQUID,X2,E,E,E,N
8368,HDFCLIQUID,X3,E,E,E,N
8369,HDFCLIQUID,X4,E,E,E,N
8370,HDFCLIQUID,X5,E,E,E,N
8371,HDFCLIQUID,X6,E,E,E,N
8372,HDFCLIQUID,X7,E,E,E,N
8373,HDFCLIQUID,X8,E,E,E,N
8374,HDFCLIQUID,X9,E,E,E,N
8375,HDFCLIQUID,XD,E,E,E,N
8376,HDFCLIQUID,XN,E,E,E,N
8377,HDFCLIQUID,XO,E,E,E,N
8378,HDFCLOWVOL,01,E,E,E,N
8379,HDFCLOWVOL,02,E,E,E,N
8380,HDFCLOWVOL,03,E,E,E,N
8381,HDFCLOWVOL,04,E,E,E,N
8382,HDFCLOWVOL,05,E,E,E,N
8383,HDFCLOWVOL,06,E,E,E,N
8384,HDFCLOWVOL,07,E,E,E,N
8385,HDFCLOWVOL,08,E,E,E,N
8386,HDFCLOWVOL,09,E,E,E,N
8387,HDFCLOWVOL,10,E,E,E,N
8388,HDFCLOWVOL,11,E,E,E,N
8389,HDFCLOWVOL,12,E,E,E,N
8390,HDFCLOWVOL,X1,E,E,E,N
8391,HDFCLOWVOL,X2,E,E,E,N
8392,HDFCLOWVOL,X3,E,E,E,N
8393,HDFCLOWVOL,X4,E,E,E,N
8394,HDFCLOWVOL,X5,E,E,E,N
8395,HDFCLOWVOL,X6,E,E,E,N
8396,HDFCLOWVOL,X7,E,E,E,N
8397,HDFCLOWVOL,X8,E,E,E,N
8398,HDFCLOWVOL,X9,E,E,E,N
8399,HDFCLOWVOL,XD,E,E,E,N
8400,HDFCLOWVOL,XN,E,E,E,N
8401,HDFCLOWVOL,XO,E,E,E,N
8402,HDFCMID150,01,E,E,E,N
8403,HDFCMID150,02,E,E,E,N
8404,HDFCMID150,03,E,E,E,N
8405,HDFCMID150,04,E,E,E,N
8406,HDFCMID150,05,E,E,E,N
8407,HDFCMID150,06,E,E,E,N
8408,HDFCMID150,07,E,E,E,N
8409,HDFCMID150,08,E,E,E,N
8410,HDFCMID150,09,E,E,E,N
8411,HDFCMID150,10,E,E,E,N
8412,HDFCMID150,11,E,E,E,N
8413,HDFCMID150,12,E,E,E,N
8414,HDFCMID150,X1,E,E,E,N
8415,HDFCMID150,X2,E,E,E,N
8416,HDFCMID150,X3,E,E,E,N
8417,HDFCMID150,X4,E,E,E,N
8418,HDFCMID150,X5,E,E,E,N
8419,HDFCMID150,X6,E,E,E,N
8420,HDFCMID150,X7,E,E,E,N
8421,HDFCMID150,X8,E,E,E,N
8422,HDFCMID150,X9,E,E,E,N
8423,HDFCMID150,XD,E,E,E,N
8424,HDFCMID150,XN,E,E,E,N
8425,HDFCMID150,XO,E,E,E,N
8426,HDFCMOMENT,01,E,E,E,N
8427,HDFCMOMENT,02,E,E,E,N
8428,HDFCMOMENT,03,E,E,E,N
8429,HDFCMOMENT,04,E,E,E,N
8430,HDFCMOMENT,05,E,E,E,N
8431,HDFCMOMENT,06,E,E,E,N
8432,HDFCMOMENT,07,E,E,E,N
8433,HDFCMOMENT,08,E,E,E,N
8434,HDFCMOMENT,09,E,E,E,N
8435,HDFCMOMENT,10,E,E,E,N
8436,HDFCMOMENT,11,E,E,E,N
8437,HDFCMOMENT,12,E,E,E,N
8438,HDFCMOMENT,X1,E,E,E,N
8439,HDFCMOMENT,X2,E,E,E,N
8440,HDFCMOMENT,X3,E,E,E,N
8441,HDFCMOMENT,X4,E,E,E,N
8442,HDFCMOMENT,X5,E,E,E,N
8443,HDFCMOMENT,X6,E,E,E,N
8444,HDFCMOMENT,X7,E,E,E,N
8445,HDFCMOMENT,X8,E,E,E,N
8446,HDFCMOMENT,X9,E,E,E,N
8447,HDFCMOMENT,XD,E,E,E,N
8448,HDFCMOMENT,XN,E,E,E,N
8449,HDFCMOMENT,XO,E,E,E,N
8450,HDFCNEXT50,01,E,E,E,N
8451,HDFCNEXT50,02,E,E,E,N
8452,HDFCNEXT50,03,E,E,E,N
8453,HDFCNEXT50,04,E,E,E,N
8454,HDFCNEXT50,05,E,E,E,N
8455,HDFCNEXT50,06,E,E,E,N
8456,HDFCNEXT50,07,E,E,E,N
8457,HDFCNEXT50,08,E,E,E,N
8458,HDFCNEXT50,09,E,E,E,N
8459,HDFCNEXT50,10,E,E,E,N
8460,HDFCNEXT50,11,E,E,E,N
8461,HDFCNEXT50,12,E,E,E,N
8462,HDFCNEXT50,X1,E,E,E,N
8463,HDFCNEXT50,X2,E,E,E,N
8464,HDFCNEXT50,X3,E,E,E,N
8465,HDFCNEXT50,X4,E,E,E,N
8466,HDFCNEXT50,X5,E,E,E,N
8467,HDFCNEXT50,X6,E,E,E,N
8468,HDFCNEXT50,X7,E,E,E,N
8469,HDFCNEXT50,X8,E,E,E,N
8470,HDFCNEXT50,X9,E,E,E,N
8471,HDFCNEXT50,XD,E,E,E,N
8472,HDFCNEXT50,XN,E,E,E,N
8473,HDFCNEXT50,XO,E,E,E,N
8474,HDFCNIF100,01,E,E,E,N
8475,HDFCNIF100,02,E,E,E,N
8476,HDFCNIF100,03,E,E,E,N
8477,HDFCNIF100,04,E,E,E,N
8478,HDFCNIF100,05,E,E,E,N
8479,HDFCNIF100,06,E,E,E,N
8480,HDFCNIF100,07,E,E,E,N
8481,HDFCNIF100,08,E,E,E,N
8482,HDFCNIF100,09,E,E,E,N
8483,HDFCNIF100,10,E,E,E,N
8484,HDFCNIF100,11,E,E,E,N
8485,HDFCNIF100,12,E,E,E,N
8486,HDFCNIF100,X1,E,E,E,N
8487,HDFCNIF100,X2,E,E,E,N
8488,HDFCNIF100,X3,E,E,E,N
8489,HDFCNIF100,X4,E,E,E,N
8490,HDFCNIF100,X5,E,E,E,N
8491,HDFCNIF100,X6,E,E,E,N
8492,HDFCNIF100,X7,E,E,E,N
8493,HDFCNIF100,X8,E,E,E,N
8494,HDFCNIF100,X9,E,E,E,N
8495,HDFCNIF100,XD,E,E,E,N
8496,HDFCNIF100,XN,E,E,E,N
8497,HDFCNIF100,XO,E,E,E,N
8498,HDFCNIFBAN,01,E,E,E,N
8499,HDFCNIFBAN,02,E,E,E,N
8500,HDFCNIFBAN,03,E,E,E,N
8501,HDFCNIFBAN,04,E,E,E,N
8502,HDFCNIFBAN,05,E,E,E,N
8503,HDFCNIFBAN,06,E,E,E,N
8504,HDFCNIFBAN,07,E,E,E,N
8505,HDFCNIFBAN,08,E,E,E,N
8506,HDFCNIFBAN,09,E,E,E,N
8507,HDFCNIFBAN,10,E,E,E,N
8508,HDFCNIFBAN,11,E,E,E,N
8509,HDFCNIFBAN,12,E,E,E,N
8510,HDFCNIFBAN,X1,E,E,E,N
8511,HDFCNIFBAN,X2,E,E,E,N
8512,HDFCNIFBAN,X3,E,E,E,N
8513,HDFCNIFBAN,X4,E,E,E,N
8514,HDFCNIFBAN,X5,E,E,E,N
8515,HDFCNIFBAN,X6,E,E,E,N
8516,HDFCNIFBAN,X7,E,E,E,N
8517,HDFCNIFBAN,X8,E,E,E,N
8518,HDFCNIFBAN,X9,E,E,E,N
8519,HDFCNIFBAN,XD,E,E,E,N
8520,HDFCNIFBAN,XN,E,E,E,N
8521,HDFCNIFBAN,XO,E,E,E,N
8522,HDFCNIFIT,01,E,E,E,N
8523,HDFCNIFIT,02,E,E,E,N
8524,HDFCNIFIT,03,E,E,E,N
8525,HDFCNIFIT,04,E,E,E,N
8526,HDFCNIFIT,05,E,E,E,N
8527,HDFCNIFIT,06,E,E,E,N
8528,HDFCNIFIT,07,E,E,E,N
8529,HDFCNIFIT,08,E,E,E,N
8530,HDFCNIFIT,09,E,E,E,N
8531,HDFCNIFIT,10,E,E,E,N
8532,HDFCNIFIT,11,E,E,E,N
8533,HDFCNIFIT,12,E,E,E,N
8534,HDFCNIFIT,X1,E,E,E,N
8535,HDFCNIFIT,X2,E,E,E,N
8536,HDFCNIFIT,X3,E,E,E,N
8537,HDFCNIFIT,X4,E,E,E,N
8538,HDFCNIFIT,X5,E,E,E,N
8539,HDFCNIFIT,X6,E,E,E,N
8540,HDFCNIFIT,X7,E,E,E,N
8541,HDFCNIFIT,X8,E,E,E,N
8542,HDFCNIFIT,X9,E,E,E,N
8543,HDFCNIFIT,XD,E,E,E,N
8544,HDFCNIFIT,XN,E,E,E,N
8545,HDFCNIFIT,XO,E,E,E,N
8546,HDFCNIFTY,01,E,E,E,N
8547,HDFCNIFTY,02,E,E,E,N
8548,HDFCNIFTY,03,E,E,E,N
8549,HDFCNIFTY,04,E,E,E,N
8550,HDFCNIFTY,05,E,E,E,N
8551,HDFCNIFTY,06,E,E,E,N
8552,HDFCNIFTY,07,E,E,E,N
8553,HDFCNIFTY,08,E,E,E,N
8554,HDFCNIFTY,09,E,E,E,N
8555,HDFCNIFTY,10,E,E,E,N
8556,HDFCNIFTY,11,E,E,E,N
8557,HDFCNIFTY,12,E,E,E,N
8558,HDFCNIFTY,X1,E,E,E,N
8559,HDFCNIFTY,X2,E,E,E,N
8560,HDFCNIFTY,X3,E,E,E,N
8561,HDFCNIFTY,X4,E,E,E,N
8562,HDFCNIFTY,X5,E,E,E,N
8563,HDFCNIFTY,X6,E,E,E,N
8564,HDFCNIFTY,X7,E,E,E,N
8565,HDFCNIFTY,X8,E,E,E,N
8566,HDFCNIFTY,X9,E,E,E,N
8567,HDFCNIFTY,XD,E,E,E,N
8568,HDFCNIFTY,XN,E,E,E,N
8569,HDFCNIFTY,XO,E,E,E,N
8570,HDFCPSUBK,01,E,E,E,N
8571,HDFCPSUBK,02,E,E,E,N
8572,HDFCPSUBK,03,E,E,E,N
8573,HDFCPSUBK,04,E,E,E,N
8574,HDFCPSUBK,05,E,E,E,N
8575,HDFCPSUBK,06,E,E,E,N
8576,HDFCPSUBK,07,E,E,E,N
8577,HDFCPSUBK,08,E,E,E,N
8578,HDFCPSUBK,09,E,E,E,N
8579,HDFCPSUBK,10,E,E,E,N
8580,HDFCPSUBK,11,E,E,E,N
8581,HDFCPSUBK,12,E,E,E,N
8582,HDFCPSUBK,X1,E,E,E,N
8583,HDFCPSUBK,X2,E,E,E,N
8584,HDFCPSUBK,X3,E,E,E,N
8585,HDFCPSUBK,X4,E,E,E,N
8586,HDFCPSUBK,X5,E,E,E,N
8587,HDFCPSUBK,X6,E,E,E,N
8588,HDFCPSUBK,X7,E,E,E,N
8589,HDFCPSUBK,X8,E,E,E,N
8590,HDFCPSUBK,X9,E,E,E,N
8591,HDFCPSUBK,XD,E,E,E,N
8592,HDFCPSUBK,XN,E,E,E,N
8593,HDFCPSUBK,XO,E,E,E,N
8594,HDFCPVTBAN,01,E,E,E,N
8595,HDFCPVTBAN,02,E,E,E,N
8596,HDFCPVTBAN,03,E,E,E,N
8597,HDFCPVTBAN,04,E,E,E,N
8598,HDFCPVTBAN,05,E,E,E,N
8599,HDFCPVTBAN,06,E,E,E,N
8600,HDFCPVTBAN,07,E,E,E,N
8601,HDFCPVTBAN,08,E,E,E,N
8602,HDFCPVTBAN,09,E,E,E,N
8603,HDFCPVTBAN,10,E,E,E,N
8604,HDFCPVTBAN,11,E,E,E,N
8605,HDFCPVTBAN,12,E,E,E,N
8606,HDFCPVTBAN,X1,E,E,E,N
8607,HDFCPVTBAN,X2,E,E,E,N
8608,HDFCPVTBAN,X3,E,E,E,N
8609,HDFCPVTBAN,X4,E,E,E,N
8610,HDFCPVTBAN,X5,E,E,E,N
8611,HDFCPVTBAN,X6,E,E,E,N
8612,HDFCPVTBAN,X7,E,E,E,N
8613,HDFCPVTBAN,X8,E,E,E,N
8614,HDFCPVTBAN,X9,E,E,E,N
8615,HDFCPVTBAN,XD,E,E,E,N
8616,HDFCPVTBAN,XN,E,E,E,N
8617,HDFCPVTBAN,XO,E,E,E,N
8618,HDFCQUAL,01,E,E,E,N
8619,HDFCQUAL,02,E,E,E,N
8620,HDFCQUAL,03,E,E,E,N
8621,HDFCQUAL,04,E,E,E,N
8622,HDFCQUAL,05,E,E,E,N
8623,HDFCQUAL,06,E,E,E,N
8624,HDFCQUAL,07,E,E,E,N
8625,HDFCQUAL,08,E,E,E,N
8626,HDFCQUAL,09,E,E,E,N
8627,HDFCQUAL,10,E,E,E,N
8628,HDFCQUAL,11,E,E,E,N
8629,HDFCQUAL,12,E,E,E,N
8630,HDFCQUAL,X1,E,E,E,N
